method,method_label,papr_db
OFDM,Classical OFDM,5.089343
OFDM,Classical OFDM,6.7885013
OFDM,Classical OFDM,7.495576
OFDM,Classical OFDM,5.5764627
OFDM,Classical OFDM,5.856907
OFDM,Classical OFDM,5.530439
OFDM,Classical OFDM,6.9447303
OFDM,Classical OFDM,7.2001243
OFDM,Classical OFDM,7.2937827
OFDM,Classical OFDM,7.402753
OFDM,Classical OFDM,6.814141
OFDM,Classical OFDM,5.372956
OFDM,Classical OFDM,6.4564657
OFDM,Classical OFDM,7.779259
OFDM,Classical OFDM,7.0308304
OFDM,Classical OFDM,6.227355
OFDM,Classical OFDM,8.850468
OFDM,Classical OFDM,5.5273952
OFDM,Classical OFDM,6.290927
OFDM,Classical OFDM,5.5234694
OFDM,Classical OFDM,6.7668576
OFDM,Classical OFDM,6.011241
OFDM,Classical OFDM,6.8779874
OFDM,Classical OFDM,6.5540833
OFDM,Classical OFDM,5.7016964
OFDM,Classical OFDM,6.5218973
OFDM,Classical OFDM,5.9924293
OFDM,Classical OFDM,6.3184185
OFDM,Classical OFDM,6.133663
OFDM,Classical OFDM,6.6847973
OFDM,Classical OFDM,5.5912867
OFDM,Classical OFDM,6.6507554
OFDM,Classical OFDM,7.2093973
OFDM,Classical OFDM,8.3319435
OFDM,Classical OFDM,6.977834
OFDM,Classical OFDM,7.023484
OFDM,Classical OFDM,7.7904167
OFDM,Classical OFDM,6.3164234
OFDM,Classical OFDM,6.353056
OFDM,Classical OFDM,5.6776996
OFDM,Classical OFDM,6.6637473
OFDM,Classical OFDM,7.321638
OFDM,Classical OFDM,6.7977753
OFDM,Classical OFDM,7.460708
OFDM,Classical OFDM,6.058913
OFDM,Classical OFDM,8.87553
OFDM,Classical OFDM,6.962202
OFDM,Classical OFDM,6.684675
OFDM,Classical OFDM,7.682062
OFDM,Classical OFDM,5.678168
OFDM,Classical OFDM,5.9360847
OFDM,Classical OFDM,5.6450815
OFDM,Classical OFDM,5.705113
OFDM,Classical OFDM,6.4130077
OFDM,Classical OFDM,6.7873235
OFDM,Classical OFDM,7.2378488
OFDM,Classical OFDM,7.9629574
OFDM,Classical OFDM,5.739993
OFDM,Classical OFDM,6.5126348
OFDM,Classical OFDM,5.8754263
OFDM,Classical OFDM,5.949657
OFDM,Classical OFDM,6.285778
OFDM,Classical OFDM,7.621811
OFDM,Classical OFDM,6.0666924
OFDM,Classical OFDM,6.132494
OFDM,Classical OFDM,6.3334846
OFDM,Classical OFDM,6.5125556
OFDM,Classical OFDM,5.9004664
OFDM,Classical OFDM,5.77701
OFDM,Classical OFDM,5.518351
OFDM,Classical OFDM,6.161254
OFDM,Classical OFDM,6.33655
OFDM,Classical OFDM,8.371474
OFDM,Classical OFDM,6.6251307
OFDM,Classical OFDM,5.2831244
OFDM,Classical OFDM,5.1975536
OFDM,Classical OFDM,8.4270935
OFDM,Classical OFDM,7.7902193
OFDM,Classical OFDM,7.083843
OFDM,Classical OFDM,5.2359743
OFDM,Classical OFDM,6.54836
OFDM,Classical OFDM,5.8764358
OFDM,Classical OFDM,5.8704605
OFDM,Classical OFDM,6.2880545
OFDM,Classical OFDM,6.0045485
OFDM,Classical OFDM,6.9269633
OFDM,Classical OFDM,8.746801
OFDM,Classical OFDM,5.2307982
OFDM,Classical OFDM,5.4296074
OFDM,Classical OFDM,6.5152473
OFDM,Classical OFDM,7.79264
OFDM,Classical OFDM,6.7427726
OFDM,Classical OFDM,5.8054314
OFDM,Classical OFDM,7.2203674
OFDM,Classical OFDM,8.627462
OFDM,Classical OFDM,6.665235
OFDM,Classical OFDM,6.0919642
OFDM,Classical OFDM,7.73324
OFDM,Classical OFDM,7.488272
OFDM,Classical OFDM,7.291184
OFDM,Classical OFDM,7.1490383
OFDM,Classical OFDM,6.9637356
OFDM,Classical OFDM,6.371978
OFDM,Classical OFDM,6.4172096
OFDM,Classical OFDM,7.922057
OFDM,Classical OFDM,5.9998074
OFDM,Classical OFDM,7.7856617
OFDM,Classical OFDM,6.1023674
OFDM,Classical OFDM,6.1691017
OFDM,Classical OFDM,6.74146
OFDM,Classical OFDM,5.349483
OFDM,Classical OFDM,5.761252
OFDM,Classical OFDM,7.9894996
OFDM,Classical OFDM,6.8887095
OFDM,Classical OFDM,8.255146
OFDM,Classical OFDM,6.593012
OFDM,Classical OFDM,7.059564
OFDM,Classical OFDM,9.0249
OFDM,Classical OFDM,7.0148015
OFDM,Classical OFDM,7.9324
OFDM,Classical OFDM,5.9557104
OFDM,Classical OFDM,6.2249255
OFDM,Classical OFDM,6.990805
OFDM,Classical OFDM,7.537016
OFDM,Classical OFDM,5.9479485
OFDM,Classical OFDM,6.0845714
OFDM,Classical OFDM,7.120921
OFDM,Classical OFDM,7.1912665
OFDM,Classical OFDM,7.2102256
OFDM,Classical OFDM,6.9530745
OFDM,Classical OFDM,7.372846
OFDM,Classical OFDM,7.293846
OFDM,Classical OFDM,5.1802435
OFDM,Classical OFDM,6.1690426
OFDM,Classical OFDM,6.5421095
OFDM,Classical OFDM,7.1490192
OFDM,Classical OFDM,6.951126
OFDM,Classical OFDM,5.4584813
OFDM,Classical OFDM,7.2069006
OFDM,Classical OFDM,5.9170585
OFDM,Classical OFDM,6.8981524
OFDM,Classical OFDM,7.0994544
OFDM,Classical OFDM,8.315668
OFDM,Classical OFDM,6.380491
OFDM,Classical OFDM,6.1365824
OFDM,Classical OFDM,6.2988243
OFDM,Classical OFDM,7.6675205
OFDM,Classical OFDM,6.2194576
OFDM,Classical OFDM,7.6014805
OFDM,Classical OFDM,7.092947
OFDM,Classical OFDM,8.568848
OFDM,Classical OFDM,8.166352
OFDM,Classical OFDM,7.1196837
OFDM,Classical OFDM,5.6769967
OFDM,Classical OFDM,6.192698
OFDM,Classical OFDM,6.6697745
OFDM,Classical OFDM,8.131288
OFDM,Classical OFDM,6.420186
OFDM,Classical OFDM,8.458795
OFDM,Classical OFDM,6.0691743
OFDM,Classical OFDM,7.134879
OFDM,Classical OFDM,6.539902
OFDM,Classical OFDM,6.4907293
OFDM,Classical OFDM,5.223543
OFDM,Classical OFDM,5.426367
OFDM,Classical OFDM,6.332276
OFDM,Classical OFDM,6.1343293
OFDM,Classical OFDM,5.914373
OFDM,Classical OFDM,7.177136
OFDM,Classical OFDM,6.8550544
OFDM,Classical OFDM,7.8403516
OFDM,Classical OFDM,5.713106
OFDM,Classical OFDM,5.9478045
OFDM,Classical OFDM,5.127297
OFDM,Classical OFDM,5.8527923
OFDM,Classical OFDM,7.9992366
OFDM,Classical OFDM,9.41712
OFDM,Classical OFDM,6.483643
OFDM,Classical OFDM,6.205079
OFDM,Classical OFDM,7.3762126
OFDM,Classical OFDM,6.8494473
OFDM,Classical OFDM,5.6602516
OFDM,Classical OFDM,9.328611
OFDM,Classical OFDM,6.202803
OFDM,Classical OFDM,6.152687
OFDM,Classical OFDM,6.5757036
OFDM,Classical OFDM,6.396189
OFDM,Classical OFDM,6.1137667
OFDM,Classical OFDM,6.323366
OFDM,Classical OFDM,6.2534103
OFDM,Classical OFDM,4.8185925
OFDM,Classical OFDM,5.093912
OFDM,Classical OFDM,5.5308175
OFDM,Classical OFDM,7.4048615
OFDM,Classical OFDM,6.7366433
OFDM,Classical OFDM,4.833559
OFDM,Classical OFDM,4.8013706
OFDM,Classical OFDM,7.0662255
OFDM,Classical OFDM,5.6744556
OFDM,Classical OFDM,5.6611633
OFDM,Classical OFDM,6.160839
OFDM,Classical OFDM,6.6432877
OFDM,Classical OFDM,6.631766
OFDM,Classical OFDM,6.126938
OFDM,Classical OFDM,6.9492917
OFDM,Classical OFDM,8.516441
OFDM,Classical OFDM,6.092161
OFDM,Classical OFDM,7.208453
OFDM,Classical OFDM,5.361591
OFDM,Classical OFDM,9.341625
OFDM,Classical OFDM,5.0241814
OFDM,Classical OFDM,5.962063
OFDM,Classical OFDM,8.845452
OFDM,Classical OFDM,6.7544694
OFDM,Classical OFDM,5.9847803
OFDM,Classical OFDM,5.1358414
OFDM,Classical OFDM,7.038133
OFDM,Classical OFDM,6.8870153
OFDM,Classical OFDM,5.7298965
OFDM,Classical OFDM,6.613033
OFDM,Classical OFDM,7.6905785
OFDM,Classical OFDM,6.131481
OFDM,Classical OFDM,8.411597
OFDM,Classical OFDM,6.197419
OFDM,Classical OFDM,7.154227
OFDM,Classical OFDM,7.43372
OFDM,Classical OFDM,6.4045243
OFDM,Classical OFDM,6.2518225
OFDM,Classical OFDM,4.381352
OFDM,Classical OFDM,6.8788147
OFDM,Classical OFDM,5.977808
OFDM,Classical OFDM,5.194709
OFDM,Classical OFDM,8.3098755
OFDM,Classical OFDM,7.800604
OFDM,Classical OFDM,7.0081987
OFDM,Classical OFDM,7.2677283
OFDM,Classical OFDM,6.985821
OFDM,Classical OFDM,5.6830044
OFDM,Classical OFDM,6.415534
OFDM,Classical OFDM,5.417729
OFDM,Classical OFDM,6.0708427
OFDM,Classical OFDM,6.474744
OFDM,Classical OFDM,5.3299866
OFDM,Classical OFDM,6.3953295
OFDM,Classical OFDM,6.190706
OFDM,Classical OFDM,5.7172155
OFDM,Classical OFDM,8.27058
OFDM,Classical OFDM,6.871305
OFDM,Classical OFDM,6.525378
OFDM,Classical OFDM,7.4247055
OFDM,Classical OFDM,7.1540284
OFDM,Classical OFDM,7.1415625
OFDM,Classical OFDM,5.74549
OFDM,Classical OFDM,5.6296644
OFDM,Classical OFDM,5.7186627
OFDM,Classical OFDM,7.267409
OFDM,Classical OFDM,5.7568717
OFDM,Classical OFDM,7.1666985
OFDM,Classical OFDM,6.4006166
OFDM,Classical OFDM,6.711605
OFDM,Classical OFDM,6.0592074
OFDM,Classical OFDM,6.5902586
OFDM,Classical OFDM,6.3521614
OFDM,Classical OFDM,5.6725454
OFDM,Classical OFDM,8.179591
OFDM,Classical OFDM,7.1840143
OFDM,Classical OFDM,6.345149
OFDM,Classical OFDM,8.412017
OFDM,Classical OFDM,6.692118
OFDM,Classical OFDM,7.554387
OFDM,Classical OFDM,8.168591
OFDM,Classical OFDM,7.1065593
OFDM,Classical OFDM,7.0428557
OFDM,Classical OFDM,5.3561
OFDM,Classical OFDM,5.7731
OFDM,Classical OFDM,6.7213464
OFDM,Classical OFDM,8.379219
OFDM,Classical OFDM,6.9495335
OFDM,Classical OFDM,6.7206
OFDM,Classical OFDM,6.5623307
OFDM,Classical OFDM,5.5606847
OFDM,Classical OFDM,5.997699
OFDM,Classical OFDM,6.4110637
OFDM,Classical OFDM,6.704356
OFDM,Classical OFDM,5.773396
OFDM,Classical OFDM,5.8577957
OFDM,Classical OFDM,5.859527
OFDM,Classical OFDM,9.403702
OFDM,Classical OFDM,7.48149
OFDM,Classical OFDM,6.813979
OFDM,Classical OFDM,5.596016
OFDM,Classical OFDM,4.920707
OFDM,Classical OFDM,7.1935806
OFDM,Classical OFDM,6.1640234
OFDM,Classical OFDM,7.5539594
OFDM,Classical OFDM,8.820773
OFDM,Classical OFDM,7.648494
OFDM,Classical OFDM,7.2827053
OFDM,Classical OFDM,5.2304153
OFDM,Classical OFDM,6.74324
OFDM,Classical OFDM,6.27187
OFDM,Classical OFDM,7.4291744
OFDM,Classical OFDM,7.632863
OFDM,Classical OFDM,6.891248
OFDM,Classical OFDM,6.4558673
OFDM,Classical OFDM,6.3225346
OFDM,Classical OFDM,5.884476
OFDM,Classical OFDM,7.0121202
OFDM,Classical OFDM,6.590173
OFDM,Classical OFDM,6.1076207
OFDM,Classical OFDM,7.1100082
OFDM,Classical OFDM,5.855298
OFDM,Classical OFDM,5.0544314
OFDM,Classical OFDM,6.020159
OFDM,Classical OFDM,5.4069138
OFDM,Classical OFDM,9.312888
OFDM,Classical OFDM,6.5956316
OFDM,Classical OFDM,6.214198
OFDM,Classical OFDM,6.239856
OFDM,Classical OFDM,6.897946
OFDM,Classical OFDM,6.2382507
OFDM,Classical OFDM,7.462594
OFDM,Classical OFDM,7.4987555
OFDM,Classical OFDM,8.1493845
OFDM,Classical OFDM,6.0163665
OFDM,Classical OFDM,5.897739
OFDM,Classical OFDM,4.8996706
OFDM,Classical OFDM,8.86336
OFDM,Classical OFDM,7.054986
OFDM,Classical OFDM,6.4971013
OFDM,Classical OFDM,6.995758
OFDM,Classical OFDM,10.087244
OFDM,Classical OFDM,7.564514
OFDM,Classical OFDM,6.7377777
OFDM,Classical OFDM,6.0818524
OFDM,Classical OFDM,7.258873
OFDM,Classical OFDM,7.1260953
OFDM,Classical OFDM,7.309243
OFDM,Classical OFDM,5.7612514
OFDM,Classical OFDM,8.302355
OFDM,Classical OFDM,5.319056
OFDM,Classical OFDM,6.3068223
OFDM,Classical OFDM,6.801325
OFDM,Classical OFDM,6.2441564
OFDM,Classical OFDM,6.260646
OFDM,Classical OFDM,6.6732836
OFDM,Classical OFDM,5.6125426
OFDM,Classical OFDM,6.647029
OFDM,Classical OFDM,5.8942895
OFDM,Classical OFDM,6.142323
OFDM,Classical OFDM,7.0772367
OFDM,Classical OFDM,7.3941875
OFDM,Classical OFDM,6.1311073
OFDM,Classical OFDM,7.1237783
OFDM,Classical OFDM,5.614912
OFDM,Classical OFDM,6.7748814
OFDM,Classical OFDM,6.554201
OFDM,Classical OFDM,5.593762
OFDM,Classical OFDM,5.8392673
OFDM,Classical OFDM,5.9509616
OFDM,Classical OFDM,6.5359297
OFDM,Classical OFDM,6.8459506
OFDM,Classical OFDM,8.069333
OFDM,Classical OFDM,6.654301
OFDM,Classical OFDM,7.360013
OFDM,Classical OFDM,8.281831
OFDM,Classical OFDM,5.13382
OFDM,Classical OFDM,8.280079
OFDM,Classical OFDM,7.1145267
OFDM,Classical OFDM,4.8985705
OFDM,Classical OFDM,6.3447933
OFDM,Classical OFDM,7.1716075
OFDM,Classical OFDM,7.2354627
OFDM,Classical OFDM,5.7010245
OFDM,Classical OFDM,6.56831
OFDM,Classical OFDM,5.1055546
OFDM,Classical OFDM,6.736378
OFDM,Classical OFDM,7.2699046
OFDM,Classical OFDM,6.658905
OFDM,Classical OFDM,6.827098
OFDM,Classical OFDM,6.6757965
OFDM,Classical OFDM,6.5048056
OFDM,Classical OFDM,7.9005003
OFDM,Classical OFDM,6.5016932
OFDM,Classical OFDM,7.971375
OFDM,Classical OFDM,6.6465707
OFDM,Classical OFDM,6.525759
OFDM,Classical OFDM,6.9791465
OFDM,Classical OFDM,6.3312955
OFDM,Classical OFDM,7.445714
OFDM,Classical OFDM,6.588797
OFDM,Classical OFDM,5.931947
OFDM,Classical OFDM,7.006268
OFDM,Classical OFDM,7.3695893
OFDM,Classical OFDM,5.4519196
OFDM,Classical OFDM,8.239882
OFDM,Classical OFDM,6.9196453
OFDM,Classical OFDM,8.255326
OFDM,Classical OFDM,7.2555184
OFDM,Classical OFDM,6.636303
OFDM,Classical OFDM,7.0502167
OFDM,Classical OFDM,7.0099106
OFDM,Classical OFDM,5.39455
OFDM,Classical OFDM,7.4606776
OFDM,Classical OFDM,6.199852
OFDM,Classical OFDM,8.711229
OFDM,Classical OFDM,5.7555513
OFDM,Classical OFDM,5.31598
OFDM,Classical OFDM,7.04405
OFDM,Classical OFDM,6.382027
OFDM,Classical OFDM,4.7278585
OFDM,Classical OFDM,6.759586
OFDM,Classical OFDM,7.2167377
OFDM,Classical OFDM,7.573676
OFDM,Classical OFDM,7.2606792
OFDM,Classical OFDM,5.1732674
OFDM,Classical OFDM,5.880247
OFDM,Classical OFDM,6.4035835
OFDM,Classical OFDM,7.395715
OFDM,Classical OFDM,7.222588
OFDM,Classical OFDM,5.2678275
OFDM,Classical OFDM,6.016197
OFDM,Classical OFDM,5.7312756
OFDM,Classical OFDM,8.097698
OFDM,Classical OFDM,5.6737432
OFDM,Classical OFDM,6.073089
OFDM,Classical OFDM,6.9989967
OFDM,Classical OFDM,5.6371922
OFDM,Classical OFDM,7.016121
OFDM,Classical OFDM,8.686624
OFDM,Classical OFDM,6.756378
OFDM,Classical OFDM,6.2211127
OFDM,Classical OFDM,7.2655478
OFDM,Classical OFDM,6.880788
OFDM,Classical OFDM,7.917742
OFDM,Classical OFDM,7.328527
OFDM,Classical OFDM,7.120049
OFDM,Classical OFDM,6.209803
OFDM,Classical OFDM,7.5829687
OFDM,Classical OFDM,8.162014
OFDM,Classical OFDM,7.159463
OFDM,Classical OFDM,7.6388645
OFDM,Classical OFDM,5.628642
OFDM,Classical OFDM,7.139521
OFDM,Classical OFDM,6.2896442
OFDM,Classical OFDM,7.1484146
OFDM,Classical OFDM,5.845303
OFDM,Classical OFDM,5.0054283
OFDM,Classical OFDM,6.771824
OFDM,Classical OFDM,8.155035
OFDM,Classical OFDM,9.085433
OFDM,Classical OFDM,8.077425
OFDM,Classical OFDM,6.6845202
OFDM,Classical OFDM,6.0374236
OFDM,Classical OFDM,6.973808
OFDM,Classical OFDM,5.8482304
OFDM,Classical OFDM,6.2166576
OFDM,Classical OFDM,7.239166
OFDM,Classical OFDM,5.416394
OFDM,Classical OFDM,6.678274
OFDM,Classical OFDM,7.171303
OFDM,Classical OFDM,6.841579
OFDM,Classical OFDM,7.097458
OFDM,Classical OFDM,4.910726
OFDM,Classical OFDM,5.365557
OFDM,Classical OFDM,7.3350115
OFDM,Classical OFDM,6.021785
OFDM,Classical OFDM,5.11883
OFDM,Classical OFDM,5.6423163
OFDM,Classical OFDM,9.675763
OFDM,Classical OFDM,7.258268
OFDM,Classical OFDM,6.2642126
OFDM,Classical OFDM,6.636972
OFDM,Classical OFDM,8.323015
OFDM,Classical OFDM,5.980496
OFDM,Classical OFDM,9.394513
OFDM,Classical OFDM,8.051893
OFDM,Classical OFDM,6.138098
OFDM,Classical OFDM,7.733259
OFDM,Classical OFDM,8.507368
OFDM,Classical OFDM,8.146001
OFDM,Classical OFDM,6.525822
OFDM,Classical OFDM,7.518985
OFDM,Classical OFDM,6.5419455
OFDM,Classical OFDM,6.3280506
OFDM,Classical OFDM,6.6511164
OFDM,Classical OFDM,6.3494945
OFDM,Classical OFDM,6.7826643
OFDM,Classical OFDM,6.6986675
OFDM,Classical OFDM,7.1421027
OFDM,Classical OFDM,5.6567006
OFDM,Classical OFDM,6.270562
OFDM,Classical OFDM,6.5890126
OFDM,Classical OFDM,9.909581
OFDM,Classical OFDM,8.280079
OFDM,Classical OFDM,7.5412483
OFDM,Classical OFDM,7.3204656
OFDM,Classical OFDM,5.6270876
OFDM,Classical OFDM,6.6224766
OFDM,Classical OFDM,6.095138
OFDM,Classical OFDM,5.7805114
OFDM,Classical OFDM,8.436167
OFDM,Classical OFDM,6.578073
OFDM,Classical OFDM,6.695822
OFDM,Classical OFDM,5.9171
OFDM,Classical OFDM,6.0994077
OFDM,Classical OFDM,5.022964
OFDM,Classical OFDM,6.471591
OFDM,Classical OFDM,5.4293036
OFDM,Classical OFDM,7.135692
OFDM,Classical OFDM,5.952791
OFDM,Classical OFDM,6.867544
OFDM,Classical OFDM,6.251975
OFDM,Classical OFDM,6.1995907
OFDM,Classical OFDM,5.016415
OFDM,Classical OFDM,6.461334
OFDM,Classical OFDM,6.171034
OFDM,Classical OFDM,5.4555326
OFDM,Classical OFDM,6.3273745
OFDM,Classical OFDM,6.2682667
OFDM,Classical OFDM,6.374571
OFDM,Classical OFDM,6.169541
OFDM,Classical OFDM,7.575448
OFDM,Classical OFDM,6.6523366
OFDM,Classical OFDM,7.8946404
OFDM,Classical OFDM,7.468634
OFDM,Classical OFDM,7.367982
OFDM,Classical OFDM,5.298924
OFDM,Classical OFDM,7.1228914
OFDM,Classical OFDM,7.2599096
OFDM,Classical OFDM,6.8619866
OFDM,Classical OFDM,6.4736032
OFDM,Classical OFDM,4.7172217
OFDM,Classical OFDM,7.224402
OFDM,Classical OFDM,7.009042
OFDM,Classical OFDM,8.378386
OFDM,Classical OFDM,8.281065
OFDM,Classical OFDM,7.518373
OFDM,Classical OFDM,8.404039
OFDM,Classical OFDM,5.488846
OFDM,Classical OFDM,6.2840786
OFDM,Classical OFDM,5.9682755
OFDM,Classical OFDM,6.776024
OFDM,Classical OFDM,6.530714
OFDM,Classical OFDM,5.5874543
OFDM,Classical OFDM,6.9193177
OFDM,Classical OFDM,6.544885
OFDM,Classical OFDM,8.223519
OFDM,Classical OFDM,6.4409723
OFDM,Classical OFDM,7.84843
OFDM,Classical OFDM,5.9889565
OFDM,Classical OFDM,5.423098
OFDM,Classical OFDM,7.4902
OFDM,Classical OFDM,6.3007565
OFDM,Classical OFDM,6.2704782
OFDM,Classical OFDM,6.3924284
OFDM,Classical OFDM,6.7594986
OFDM,Classical OFDM,6.800506
OFDM,Classical OFDM,5.619994
OFDM,Classical OFDM,7.2271204
OFDM,Classical OFDM,6.720928
OFDM,Classical OFDM,7.11429
OFDM,Classical OFDM,6.677657
OFDM,Classical OFDM,6.323626
OFDM,Classical OFDM,6.479121
OFDM,Classical OFDM,7.0157485
OFDM,Classical OFDM,6.0197835
OFDM,Classical OFDM,6.461502
OFDM,Classical OFDM,6.158739
OFDM,Classical OFDM,5.2817826
OFDM,Classical OFDM,5.1994133
OFDM,Classical OFDM,6.99266
OFDM,Classical OFDM,7.7961183
OFDM,Classical OFDM,5.624117
OFDM,Classical OFDM,6.5338287
OFDM,Classical OFDM,6.6121917
OFDM,Classical OFDM,5.5923443
OFDM,Classical OFDM,8.689012
OFDM,Classical OFDM,5.2604017
OFDM,Classical OFDM,5.6275153
OFDM,Classical OFDM,5.9371943
OFDM,Classical OFDM,8.404486
OFDM,Classical OFDM,6.1762943
OFDM,Classical OFDM,6.5570803
OFDM,Classical OFDM,7.8792863
OFDM,Classical OFDM,6.9992423
OFDM,Classical OFDM,7.58033
OFDM,Classical OFDM,7.6425986
OFDM,Classical OFDM,8.851255
OFDM,Classical OFDM,7.3254585
OFDM,Classical OFDM,6.016466
OFDM,Classical OFDM,7.3091893
OFDM,Classical OFDM,8.306333
OFDM,Classical OFDM,5.581598
OFDM,Classical OFDM,6.439356
OFDM,Classical OFDM,8.273538
OFDM,Classical OFDM,6.2643123
OFDM,Classical OFDM,5.6009293
OFDM,Classical OFDM,8.108773
OFDM,Classical OFDM,6.0560136
OFDM,Classical OFDM,6.166171
OFDM,Classical OFDM,8.09128
OFDM,Classical OFDM,7.6773863
OFDM,Classical OFDM,6.6815796
OFDM,Classical OFDM,6.393221
OFDM,Classical OFDM,6.6764355
OFDM,Classical OFDM,5.158827
OFDM,Classical OFDM,7.255728
OFDM,Classical OFDM,7.287643
OFDM,Classical OFDM,6.874867
OFDM,Classical OFDM,7.519121
OFDM,Classical OFDM,7.535625
OFDM,Classical OFDM,8.503729
OFDM,Classical OFDM,5.053358
OFDM,Classical OFDM,7.9692545
OFDM,Classical OFDM,7.319872
OFDM,Classical OFDM,7.4701614
OFDM,Classical OFDM,7.676118
OFDM,Classical OFDM,5.4324493
OFDM,Classical OFDM,5.940079
OFDM,Classical OFDM,6.1533027
OFDM,Classical OFDM,6.5179815
OFDM,Classical OFDM,6.8762674
OFDM,Classical OFDM,6.9909434
OFDM,Classical OFDM,7.803371
OFDM,Classical OFDM,6.701704
OFDM,Classical OFDM,6.461483
OFDM,Classical OFDM,4.8655396
OFDM,Classical OFDM,5.3354287
OFDM,Classical OFDM,5.870682
OFDM,Classical OFDM,6.6672664
OFDM,Classical OFDM,6.6022415
OFDM,Classical OFDM,9.9115305
OFDM,Classical OFDM,6.3518753
OFDM,Classical OFDM,6.854349
OFDM,Classical OFDM,6.581891
OFDM,Classical OFDM,5.261931
OFDM,Classical OFDM,5.425656
OFDM,Classical OFDM,6.3682246
OFDM,Classical OFDM,5.1384597
OFDM,Classical OFDM,6.284589
OFDM,Classical OFDM,6.525519
OFDM,Classical OFDM,6.727606
OFDM,Classical OFDM,8.1685915
OFDM,Classical OFDM,5.14699
OFDM,Classical OFDM,6.399599
OFDM,Classical OFDM,5.8663597
OFDM,Classical OFDM,5.3689823
OFDM,Classical OFDM,6.8902807
OFDM,Classical OFDM,6.363089
OFDM,Classical OFDM,7.658107
OFDM,Classical OFDM,5.4319754
OFDM,Classical OFDM,6.4207993
OFDM,Classical OFDM,5.842931
OFDM,Classical OFDM,7.356164
OFDM,Classical OFDM,5.118826
OFDM,Classical OFDM,5.9380193
OFDM,Classical OFDM,5.657672
OFDM,Classical OFDM,5.481532
OFDM,Classical OFDM,4.6937428
OFDM,Classical OFDM,6.611113
OFDM,Classical OFDM,7.4447527
OFDM,Classical OFDM,6.3486776
OFDM,Classical OFDM,6.3953285
OFDM,Classical OFDM,7.0103827
OFDM,Classical OFDM,4.599595
OFDM,Classical OFDM,6.329273
OFDM,Classical OFDM,7.7575006
OFDM,Classical OFDM,8.888363
OFDM,Classical OFDM,7.1361136
OFDM,Classical OFDM,7.505069
OFDM,Classical OFDM,7.079255
OFDM,Classical OFDM,5.9309554
OFDM,Classical OFDM,7.7646646
OFDM,Classical OFDM,7.781933
OFDM,Classical OFDM,5.890747
OFDM,Classical OFDM,8.034168
OFDM,Classical OFDM,6.224957
OFDM,Classical OFDM,7.0636773
OFDM,Classical OFDM,6.5543103
OFDM,Classical OFDM,7.214698
OFDM,Classical OFDM,7.63988
OFDM,Classical OFDM,7.989052
OFDM,Classical OFDM,7.343099
OFDM,Classical OFDM,6.1872296
OFDM,Classical OFDM,8.055225
OFDM,Classical OFDM,7.338516
OFDM,Classical OFDM,6.6819286
OFDM,Classical OFDM,5.4560223
OFDM,Classical OFDM,6.018061
OFDM,Classical OFDM,7.673253
OFDM,Classical OFDM,5.639679
OFDM,Classical OFDM,5.9578543
OFDM,Classical OFDM,7.9595428
OFDM,Classical OFDM,7.8922725
OFDM,Classical OFDM,6.0666428
OFDM,Classical OFDM,8.203905
OFDM,Classical OFDM,6.758484
OFDM,Classical OFDM,7.4863105
OFDM,Classical OFDM,6.3133388
OFDM,Classical OFDM,7.818408
OFDM,Classical OFDM,6.039077
OFDM,Classical OFDM,5.8503656
OFDM,Classical OFDM,5.317716
OFDM,Classical OFDM,6.9946356
OFDM,Classical OFDM,5.7200437
OFDM,Classical OFDM,4.7417517
OFDM,Classical OFDM,6.082649
OFDM,Classical OFDM,5.5878735
OFDM,Classical OFDM,6.3486357
OFDM,Classical OFDM,6.444159
OFDM,Classical OFDM,5.0908065
OFDM,Classical OFDM,6.201063
OFDM,Classical OFDM,5.387895
OFDM,Classical OFDM,6.3981743
OFDM,Classical OFDM,8.606827
OFDM,Classical OFDM,6.680423
OFDM,Classical OFDM,7.1181703
OFDM,Classical OFDM,5.7523594
OFDM,Classical OFDM,5.9430094
OFDM,Classical OFDM,6.1482124
OFDM,Classical OFDM,5.536989
OFDM,Classical OFDM,6.3503876
OFDM,Classical OFDM,6.029646
OFDM,Classical OFDM,5.939016
OFDM,Classical OFDM,5.9672146
OFDM,Classical OFDM,5.4284925
OFDM,Classical OFDM,7.216898
OFDM,Classical OFDM,8.307637
OFDM,Classical OFDM,8.002824
OFDM,Classical OFDM,7.8651567
OFDM,Classical OFDM,5.603413
OFDM,Classical OFDM,4.775526
OFDM,Classical OFDM,7.6453586
OFDM,Classical OFDM,7.367296
OFDM,Classical OFDM,5.639308
OFDM,Classical OFDM,5.303362
OFDM,Classical OFDM,7.4554825
OFDM,Classical OFDM,8.7460785
OFDM,Classical OFDM,8.147641
OFDM,Classical OFDM,5.6383996
OFDM,Classical OFDM,5.1202993
OFDM,Classical OFDM,7.1061
OFDM,Classical OFDM,6.4493046
OFDM,Classical OFDM,7.302484
OFDM,Classical OFDM,4.3956203
OFDM,Classical OFDM,6.9864807
OFDM,Classical OFDM,6.767169
OFDM,Classical OFDM,8.016599
OFDM,Classical OFDM,7.6529713
OFDM,Classical OFDM,7.2711887
OFDM,Classical OFDM,5.5865
OFDM,Classical OFDM,5.761384
OFDM,Classical OFDM,4.83789
OFDM,Classical OFDM,6.337419
OFDM,Classical OFDM,4.9833097
